student_id,grade_level,ses_band,baseline_score,baseline_engagement,treatment,week,post_period,weekly_active_days,assignments_completed,engagement_index,assessment_score
6941,11,mid,78.21789423933087,6.486956141005564,False,11,True,4,3,3.5,71.03654864257639
6941,11,mid,78.21789423933087,6.486956141005564,False,12,True,4,0,2.0,71.46559236030552
6942,9,high,82.01135615236247,4.2525516049497645,True,1,False,7,5,6.0,79.76271735946177
6942,9,high,82.01135615236247,4.2525516049497645,True,2,False,3,1,2.0,85.40066276051267
6942,9,high,82.01135615236247,4.2525516049497645,True,3,False,6,4,5.0,81.57413905488698
6942,9,high,82.01135615236247,4.2525516049497645,True,4,False,3,4,3.5,84.28064677887647
6942,9,high,82.01135615236247,4.2525516049497645,True,5,False,5,3,4.0,87.37812819382775
6942,9,high,82.01135615236247,4.2525516049497645,True,7,True,6,4,5.0,86.2142964999249
6942,9,high,82.01135615236247,4.2525516049497645,True,8,True,3,2,2.5,81.26301120150305
6942,9,high,82.01135615236247,4.2525516049497645,True,9,True,7,5,6.0,91.14466883459701
6942,9,high,82.01135615236247,4.2525516049497645,True,10,True,7,5,6.0,83.7663627029222
6942,9,high,82.01135615236247,4.2525516049497645,True,11,True,1,0,0.5,87.23263560393826
6942,9,high,82.01135615236247,4.2525516049497645,True,12,True,5,3,4.0,80.32951458967842
6943,9,mid,67.45426176763712,2.108668149816225,False,1,False,2,1,1.5,75.22937140861673
6943,9,mid,67.45426176763712,2.108668149816225,False,2,False,3,1,2.0,64.62336489440902
6943,9,mid,67.45426176763712,2.108668149816225,False,3,False,2,2,2.0,62.46089229884504
6943,9,mid,67.45426176763712,2.108668149816225,False,5,False,1,0,0.5,61.469832614736454
6943,9,mid,67.45426176763712,2.108668149816225,False,6,False,1,2,1.5,66.42545114098422
6943,9,mid,67.45426176763712,2.108668149816225,False,7,True,3,4,3.5,73.42934132596119
6943,9,mid,67.45426176763712,2.108668149816225,False,8,True,0,0,0.0,78.45793185733584
6943,9,mid,67.45426176763712,2.108668149816225,False,9,True,1,0,0.5,67.58598452420553
6943,9,mid,67.45426176763712,2.108668149816225,False,10,True,1,0,0.5,56.92980352630656
6943,9,mid,67.45426176763712,2.108668149816225,False,11,True,0,0,0.0,70.23337379878903
6943,9,mid,67.45426176763712,2.108668149816225,False,12,True,2,1,1.5,64.81541922323079
6944,9,mid,69.82363349967724,3.810672562533787,False,1,False,4,3,3.5,77.10105298011314
6944,9,mid,69.82363349967724,3.810672562533787,False,2,False,5,3,4.0,76.49079889493028
6944,9,mid,69.82363349967724,3.810672562533787,False,3,False,4,1,2.5,69.58883461054629
6944,9,mid,69.82363349967724,3.810672562533787,False,4,False,0,0,0.0,68.70257322045417
6944,9,mid,69.82363349967724,3.810672562533787,False,5,False,2,3,2.5,74.61917607316934
6944,9,mid,69.82363349967724,3.810672562533787,False,6,False,5,2,3.5,72.99851349752478
6944,9,mid,69.82363349967724,3.810672562533787,False,7,True,2,3,2.5,70.1851310551147
6944,9,mid,69.82363349967724,3.810672562533787,False,8,True,0,0,0.0,74.84050499212748
6944,9,mid,69.82363349967724,3.810672562533787,False,9,True,3,3,3.0,71.54537420392744
6944,9,mid,69.82363349967724,3.810672562533787,False,10,True,2,1,1.5,71.26179370431112
6944,9,mid,69.82363349967724,3.810672562533787,False,11,True,4,2,3.0,67.50579700478559
6944,9,mid,69.82363349967724,3.810672562533787,False,12,True,6,5,5.5,69.1470618065717
6945,11,high,58.73669139807422,4.003878871400983,False,1,False,4,2,3.0,61.23784207770597
6945,11,high,58.73669139807422,4.003878871400983,False,2,False,3,2,2.5,59.658178677922734
6945,11,high,58.73669139807422,4.003878871400983,False,3,False,7,5,6.0,62.91177281694342
6945,11,high,58.73669139807422,4.003878871400983,False,4,False,5,4,4.5,61.76055996032047
6945,11,high,58.73669139807422,4.003878871400983,False,5,False,6,4,5.0,58.2414689591507
6945,11,high,58.73669139807422,4.003878871400983,False,6,False,3,2,2.5,61.25060561927664
6945,11,high,58.73669139807422,4.003878871400983,False,8,True,7,5,6.0,54.52068366900313
6945,11,high,58.73669139807422,4.003878871400983,False,9,True,2,1,1.5,61.41999330609161
6945,11,high,58.73669139807422,4.003878871400983,False,10,True,4,1,2.5,61.717610919381215
6945,11,high,58.73669139807422,4.003878871400983,False,11,True,4,3,3.5,65.94466053304956
6945,11,high,58.73669139807422,4.003878871400983,False,12,True,5,4,4.5,63.5128182126091
6946,9,high,70.71020698336424,4.808127714249249,False,1,False,5,5,5.0,70.21438723144098
6946,9,high,70.71020698336424,4.808127714249249,False,2,False,6,4,5.0,71.95921994185332
6946,9,high,70.71020698336424,4.808127714249249,False,3,False,6,5,5.5,63.29193612063837
6946,9,high,70.71020698336424,4.808127714249249,False,4,False,4,3,3.5,73.89430006608397
6946,9,high,70.71020698336424,4.808127714249249,False,5,False,2,3,2.5,72.27004808761072
6946,9,high,70.71020698336424,4.808127714249249,False,6,False,5,4,4.5,65.72215262798844
6946,9,high,70.71020698336424,4.808127714249249,False,7,True,2,1,1.5,66.43061326417393
6946,9,high,70.71020698336424,4.808127714249249,False,8,True,4,2,3.0,72.23161570917689
6946,9,high,70.71020698336424,4.808127714249249,False,9,True,7,5,6.0,73.57513296680803
6946,9,high,70.71020698336424,4.808127714249249,False,10,True,5,3,4.0,75.80480109477041
6946,9,high,70.71020698336424,4.808127714249249,False,11,True,4,2,3.0,72.25396412936324
6946,9,high,70.71020698336424,4.808127714249249,False,12,True,1,0,0.5,71.35529567523777
6947,9,high,72.2996376215382,4.773137653489651,False,1,False,4,4,4.0,78.13580520796353
6947,9,high,72.2996376215382,4.773137653489651,False,2,False,7,5,6.0,72.55740398649246
6947,9,high,72.2996376215382,4.773137653489651,False,3,False,3,1,2.0,75.89192787700107
6947,9,high,72.2996376215382,4.773137653489651,False,4,False,5,3,4.0,75.94749816565141
6947,9,high,72.2996376215382,4.773137653489651,False,5,False,6,5,5.5,73.02889405582059
6947,9,high,72.2996376215382,4.773137653489651,False,6,False,5,3,4.0,76.27734630609662
6947,9,high,72.2996376215382,4.773137653489651,False,7,True,7,5,6.0,75.47927422262904
6947,9,high,72.2996376215382,4.773137653489651,False,8,True,4,4,4.0,71.0764664678199
6947,9,high,72.2996376215382,4.773137653489651,False,9,True,4,3,3.5,66.62887121541901
6947,9,high,72.2996376215382,4.773137653489651,False,11,True,6,4,5.0,74.0002246339542
6947,9,high,72.2996376215382,4.773137653489651,False,12,True,7,4,5.5,80.50887199530028
6948,8,high,67.80601390286176,3.542275732660712,False,1,False,3,4,3.5,71.71942402755572
6948,8,high,67.80601390286176,3.542275732660712,False,2,False,5,5,5.0,68.99560088697288
6948,8,high,67.80601390286176,3.542275732660712,False,4,False,4,2,3.0,69.72752870856407
6948,8,high,67.80601390286176,3.542275732660712,False,5,False,2,2,2.0,66.12998922533409
6948,8,high,67.80601390286176,3.542275732660712,False,6,False,4,4,4.0,74.95915761329455
6948,8,high,67.80601390286176,3.542275732660712,False,7,True,3,0,1.5,76.09710595201109
6948,8,high,67.80601390286176,3.542275732660712,False,8,True,3,3,3.0,70.73209764839645
6948,8,high,67.80601390286176,3.542275732660712,False,9,True,2,1,1.5,62.286352879212934
6948,8,high,67.80601390286176,3.542275732660712,False,10,True,5,4,4.5,74.96658149771365
6948,8,high,67.80601390286176,3.542275732660712,False,11,True,4,3,3.5,72.6568307892404
6948,8,high,67.80601390286176,3.542275732660712,False,12,True,5,3,4.0,70.8883869090035
6949,8,mid,73.96074977769449,1.8571353069178795,True,1,False,1,0,0.5,75.43014747043219
6949,8,mid,73.96074977769449,1.8571353069178795,True,2,False,1,2,1.5,67.43183333182775
6949,8,mid,73.96074977769449,1.8571353069178795,True,3,False,0,0,0.0,73.24443275059474
6949,8,mid,73.96074977769449,1.8571353069178795,True,4,False,4,4,4.0,66.52079243619607
6949,8,mid,73.96074977769449,1.8571353069178795,True,5,False,2,1,1.5,75.01342757725158
6949,8,mid,73.96074977769449,1.8571353069178795,True,6,False,5,3,4.0,67.59380597722284
6949,8,mid,73.96074977769449,1.8571353069178795,True,7,True,2,4,3.0,80.6289449261769
6949,8,mid,73.96074977769449,1.8571353069178795,True,8,True,3,4,3.5,79.56833037485431
6949,8,mid,73.96074977769449,1.8571353069178795,True,9,True,1,0,0.5,65.35621741081866
6949,8,mid,73.96074977769449,1.8571353069178795,True,10,True,4,2,3.0,74.93894368875023
6949,8,mid,73.96074977769449,1.8571353069178795,True,11,True,0,1,0.5,70.19226667325468
6949,8,mid,73.96074977769449,1.8571353069178795,True,12,True,4,3,3.5,83.03732386357657
6950,9,low,73.08708782051025,3.723104788214119,False,2,False,1,0,0.5,77.29537688570782
6950,9,low,73.08708782051025,3.723104788214119,False,3,False,4,2,3.0,73.096513098268
6950,9,low,73.08708782051025,3.723104788214119,False,4,False,4,4,4.0,80.50860019760833
6950,9,low,73.08708782051025,3.723104788214119,False,5,False,5,4,4.5,77.33587203165331
6950,9,low,73.08708782051025,3.723104788214119,False,7,True,5,5,5.0,65.31680472339303
6950,9,low,73.08708782051025,3.723104788214119,False,8,True,2,3,2.5,76.76091300613808
6950,9,low,73.08708782051025,3.723104788214119,False,9,True,4,4,4.0,68.85491549764551
6950,9,low,73.08708782051025,3.723104788214119,False,10,True,3,2,2.5,73.15803731731955
6950,9,low,73.08708782051025,3.723104788214119,False,11,True,3,1,2.0,78.49003898644035
6950,9,low,73.08708782051025,3.723104788214119,False,12,True,3,3,3.0,70.3536477336555
6951,10,mid,59.458606109094205,1.6467560678521638,False,2,False,3,1,2.0,56.42178757973423
6951,10,mid,59.458606109094205,1.6467560678521638,False,3,False,1,1,1.0,65.06735202490748
6951,10,mid,59.458606109094205,1.6467560678521638,False,4,False,1,1,1.0,63.12688943329263
6951,10,mid,59.458606109094205,1.6467560678521638,False,5,False,0,0,0.0,63.141151322720034
6951,10,mid,59.458606109094205,1.6467560678521638,False,7,True,1,1,1.0,63.302842349557864
6951,10,mid,59.458606109094205,1.6467560678521638,False,8,True,0,1,0.5,58.14729055029606
6951,10,mid,59.458606109094205,1.6467560678521638,False,9,True,1,1,1.0,59.20546855380625
6951,10,mid,59.458606109094205,1.6467560678521638,False,10,True,3,1,2.0,61.08988378528965
6951,10,mid,59.458606109094205,1.6467560678521638,False,11,True,0,1,0.5,59.0090561447165
6951,10,mid,59.458606109094205,1.6467560678521638,False,12,True,0,0,0.0,60.75668044199456
6952,9,high,81.93047513728956,5.253854105931372,True,1,False,5,4,4.5,87.23732340393866
6952,9,high,81.93047513728956,5.253854105931372,True,2,False,1,1,1.0,79.49304338716202
6952,9,high,81.93047513728956,5.253854105931372,True,3,False,7,5,6.0,82.7281065934931
6952,9,high,81.93047513728956,5.253854105931372,True,4,False,7,5,6.0,79.2596550262831
6952,9,high,81.93047513728956,5.253854105931372,True,5,False,4,2,3.0,80.46420779374608
6952,9,high,81.93047513728956,5.253854105931372,True,6,False,7,5,6.0,84.08294197386464
6952,9,high,81.93047513728956,5.253854105931372,True,7,True,7,5,6.0,87.88152764362562
6952,9,high,81.93047513728956,5.253854105931372,True,8,True,5,5,5.0,84.07347278803778
6952,9,high,81.93047513728956,5.253854105931372,True,9,True,4,5,4.5,78.87368380596706
6952,9,high,81.93047513728956,5.253854105931372,True,10,True,7,5,6.0,91.68006139136962
6952,9,high,81.93047513728956,5.253854105931372,True,11,True,6,3,4.5,80.14220123931433
6952,9,high,81.93047513728956,5.253854105931372,True,12,True,4,2,3.0,81.86753689184049
6953,11,mid,67.92353740170425,2.7257127825190666,False,1,False,1,1,1.0,67.7430862639978
6953,11,mid,67.92353740170425,2.7257127825190666,False,2,False,1,1,1.0,67.81928979891158
6953,11,mid,67.92353740170425,2.7257127825190666,False,3,False,7,4,5.5,68.7705827269528
6953,11,mid,67.92353740170425,2.7257127825190666,False,4,False,3,2,2.5,69.8561820701329
6953,11,mid,67.92353740170425,2.7257127825190666,False,5,False,5,4,4.5,68.9783801267702
6953,11,mid,67.92353740170425,2.7257127825190666,False,6,False,3,3,3.0,71.00422632490809
6953,11,mid,67.92353740170425,2.7257127825190666,False,7,True,1,2,1.5,66.020233457942
6953,11,mid,67.92353740170425,2.7257127825190666,False,8,True,2,3,2.5,64.06935006651682
6953,11,mid,67.92353740170425,2.7257127825190666,False,9,True,0,1,0.5,68.57223881575538
6953,11,mid,67.92353740170425,2.7257127825190666,False,10,True,2,0,1.0,65.55081698479098
6953,11,mid,67.92353740170425,2.7257127825190666,False,11,True,2,0,1.0,69.5506397148487
6953,11,mid,67.92353740170425,2.7257127825190666,False,12,True,3,2,2.5,73.42814828113023
6954,11,high,86.75571601916985,4.7700746550389095,True,1,False,3,1,2.0,77.20260687997929
6954,11,high,86.75571601916985,4.7700746550389095,True,2,False,7,4,5.5,85.12910955204795
6954,11,high,86.75571601916985,4.7700746550389095,True,3,False,6,4,5.0,85.98071660003498
6954,11,high,86.75571601916985,4.7700746550389095,True,4,False,5,3,4.0,81.4683014676009
6954,11,high,86.75571601916985,4.7700746550389095,True,6,False,2,1,1.5,83.3505416414328
6954,11,high,86.75571601916985,4.7700746550389095,True,7,True,2,3,2.5,91.86283846901397
6954,11,high,86.75571601916985,4.7700746550389095,True,8,True,5,3,4.0,95.63557001140724
6954,11,high,86.75571601916985,4.7700746550389095,True,9,True,1,1,1.0,88.58976888754165
6954,11,high,86.75571601916985,4.7700746550389095,True,10,True,4,1,2.5,89.83546158362871
6954,11,high,86.75571601916985,4.7700746550389095,True,11,True,5,3,4.0,91.16703875560519
6954,11,high,86.75571601916985,4.7700746550389095,True,12,True,2,2,2.0,84.35889033043074
6955,9,high,74.20420589419226,3.227915306039983,True,1,False,4,2,3.0,75.10653971720528
6955,9,high,74.20420589419226,3.227915306039983,True,2,False,1,0,0.5,69.29962925171593
6955,9,high,74.20420589419226,3.227915306039983,True,3,False,2,0,1.0,72.24270307545919
6955,9,high,74.20420589419226,3.227915306039983,True,6,False,4,2,3.0,74.71730614429255
6955,9,high,74.20420589419226,3.227915306039983,True,7,True,1,1,1.0,80.5424957346738
6955,9,high,74.20420589419226,3.227915306039983,True,8,True,3,0,1.5,72.60811506683662
6955,9,high,74.20420589419226,3.227915306039983,True,9,True,2,1,1.5,80.47738872855496
6955,9,high,74.20420589419226,3.227915306039983,True,10,True,3,1,2.0,77.20071871338122
6955,9,high,74.20420589419226,3.227915306039983,True,11,True,2,4,3.0,81.33695223357739
6955,9,high,74.20420589419226,3.227915306039983,True,12,True,4,1,2.5,71.26512846456262
6956,12,high,89.70933130371833,3.702150963951141,True,1,False,5,4,4.5,88.67396740509224
6956,12,high,89.70933130371833,3.702150963951141,True,2,False,6,3,4.5,90.43802978347244
6956,12,high,89.70933130371833,3.702150963951141,True,3,False,3,4,3.5,82.25280542226231
6956,12,high,89.70933130371833,3.702150963951141,True,4,False,3,2,2.5,83.97934412682581
6956,12,high,89.70933130371833,3.702150963951141,True,5,False,4,4,4.0,89.61265603648194
6956,12,high,89.70933130371833,3.702150963951141,True,6,False,1,1,1.0,87.09826558510959
6956,12,high,89.70933130371833,3.702150963951141,True,7,True,3,2,2.5,82.7521677487624
6956,12,high,89.70933130371833,3.702150963951141,True,8,True,5,2,3.5,87.99560754252916
6956,12,high,89.70933130371833,3.702150963951141,True,9,True,2,2,2.0,84.80780167311991
6956,12,high,89.70933130371833,3.702150963951141,True,10,True,3,3,3.0,93.28272827686355
6956,12,high,89.70933130371833,3.702150963951141,True,11,True,6,5,5.5,89.2305860426508
6956,12,high,89.70933130371833,3.702150963951141,True,12,True,6,4,5.0,87.12441920060195
6957,7,high,81.75269169306446,3.234084017267078,True,1,False,2,1,1.5,81.48555714985697
6957,7,high,81.75269169306446,3.234084017267078,True,2,False,3,3,3.0,79.20228136346279
6957,7,high,81.75269169306446,3.234084017267078,True,3,False,5,3,4.0,82.29237196631657
6957,7,high,81.75269169306446,3.234084017267078,True,4,False,7,3,5.0,78.90414320133888
6957,7,high,81.75269169306446,3.234084017267078,True,5,False,4,3,3.5,77.53356040126889
6957,7,high,81.75269169306446,3.234084017267078,True,6,False,5,2,3.5,78.21654132769602
6957,7,high,81.75269169306446,3.234084017267078,True,8,True,1,0,0.5,79.63004780031866
6957,7,high,81.75269169306446,3.234084017267078,True,9,True,4,2,3.0,77.9816358034055
6957,7,high,81.75269169306446,3.234084017267078,True,10,True,2,2,2.0,84.43549380445626
6957,7,high,81.75269169306446,3.234084017267078,True,11,True,6,5,5.5,82.13276978215247
6957,7,high,81.75269169306446,3.234084017267078,True,12,True,2,1,1.5,85.06287082445657
6958,12,mid,72.27189628140862,4.261519452588874,False,1,False,5,5,5.0,66.72432725062887
6958,12,mid,72.27189628140862,4.261519452588874,False,2,False,6,5,5.5,67.12954535839167
6958,12,mid,72.27189628140862,4.261519452588874,False,3,False,3,0,1.5,72.9438210619476
6958,12,mid,72.27189628140862,4.261519452588874,False,4,False,7,4,5.5,73.84486948068498
6958,12,mid,72.27189628140862,4.261519452588874,False,5,False,5,4,4.5,76.57441693553473
6958,12,mid,72.27189628140862,4.261519452588874,False,6,False,5,1,3.0,73.24346818778072
6958,12,mid,72.27189628140862,4.261519452588874,False,7,True,4,3,3.5,76.55559723414535
6958,12,mid,72.27189628140862,4.261519452588874,False,8,True,4,3,3.5,76.70789733603425
6958,12,mid,72.27189628140862,4.261519452588874,False,9,True,6,4,5.0,76.76089808353274
6958,12,mid,72.27189628140862,4.261519452588874,False,10,True,5,2,3.5,78.67641682506155
6958,12,mid,72.27189628140862,4.261519452588874,False,11,True,6,5,5.5,80.80907291542204
6958,12,mid,72.27189628140862,4.261519452588874,False,12,True,4,3,3.5,77.58446389286611
6959,8,mid,62.76893133380376,2.7340316459565086,False,1,False,2,1,1.5,66.23748889009289
6959,8,mid,62.76893133380376,2.7340316459565086,False,3,False,4,4,4.0,76.17026122654605
6959,8,mid,62.76893133380376,2.7340316459565086,False,4,False,5,4,4.5,64.1740124352599
6959,8,mid,62.76893133380376,2.7340316459565086,False,5,False,1,1,1.0,70.44658759930257
6959,8,mid,62.76893133380376,2.7340316459565086,False,7,True,0,1,0.5,64.60517665023231
6959,8,mid,62.76893133380376,2.7340316459565086,False,8,True,2,1,1.5,59.62493452965362
6959,8,mid,62.76893133380376,2.7340316459565086,False,9,True,1,1,1.0,63.50711667103727
6959,8,mid,62.76893133380376,2.7340316459565086,False,10,True,1,1,1.0,68.56888177445585
6959,8,mid,62.76893133380376,2.7340316459565086,False,11,True,4,4,4.0,64.60524419732359
6959,8,mid,62.76893133380376,2.7340316459565086,False,12,True,3,2,2.5,63.835730274772715
6960,9,high,62.98432525230505,4.42821859323725,True,1,False,7,5,6.0,71.75236104368297
6960,9,high,62.98432525230505,4.42821859323725,True,2,False,6,5,5.5,58.25349489707055
6960,9,high,62.98432525230505,4.42821859323725,True,3,False,4,4,4.0,62.700112047259985
6960,9,high,62.98432525230505,4.42821859323725,True,4,False,7,5,6.0,60.628490728928774
6960,9,high,62.98432525230505,4.42821859323725,True,5,False,5,3,4.0,67.1477457314493
6960,9,high,62.98432525230505,4.42821859323725,True,6,False,6,4,5.0,56.181545119892405
6960,9,high,62.98432525230505,4.42821859323725,True,7,True,5,3,4.0,57.002661576403966
6960,9,high,62.98432525230505,4.42821859323725,True,8,True,4,4,4.0,65.2370833375202
6960,9,high,62.98432525230505,4.42821859323725,True,9,True,4,1,2.5,71.53975053864063
6960,9,high,62.98432525230505,4.42821859323725,True,10,True,5,3,4.0,72.26515101633584
6960,9,high,62.98432525230505,4.42821859323725,True,11,True,2,2,2.0,62.51341878201036
6960,9,high,62.98432525230505,4.42821859323725,True,12,True,4,4,4.0,66.81220691153776
6961,7,low,75.33034284982521,2.711416498268414,False,1,False,2,3,2.5,78.61341616496108
6961,7,low,75.33034284982521,2.711416498268414,False,2,False,1,0,0.5,76.66994468773495
6961,7,low,75.33034284982521,2.711416498268414,False,3,False,2,1,1.5,82.0282858931782
6961,7,low,75.33034284982521,2.711416498268414,False,4,False,1,0,0.5,76.54504824347502
6961,7,low,75.33034284982521,2.711416498268414,False,5,False,3,1,2.0,75.28354171230102
6961,7,low,75.33034284982521,2.711416498268414,False,6,False,2,2,2.0,75.3919869015788
6961,7,low,75.33034284982521,2.711416498268414,False,7,True,0,0,0.0,76.93459791783937
6961,7,low,75.33034284982521,2.711416498268414,False,8,True,3,0,1.5,72.18408923131382
6961,7,low,75.33034284982521,2.711416498268414,False,9,True,6,5,5.5,67.40228046672263
6961,7,low,75.33034284982521,2.711416498268414,False,10,True,2,2,2.0,72.96357900829918
6961,7,low,75.33034284982521,2.711416498268414,False,11,True,2,1,1.5,79.30882176528714
6961,7,low,75.33034284982521,2.711416498268414,False,12,True,2,2,2.0,76.12238289427435
6962,9,low,71.43126083790918,2.997206964252829,True,1,False,1,0,0.5,82.29501613805053
6962,9,low,71.43126083790918,2.997206964252829,True,2,False,2,1,1.5,71.41702436136012
6962,9,low,71.43126083790918,2.997206964252829,True,3,False,1,2,1.5,72.96810675721412
6962,9,low,71.43126083790918,2.997206964252829,True,4,False,1,1,1.0,74.46506994467147
6962,9,low,71.43126083790918,2.997206964252829,True,5,False,2,2,2.0,67.19893128798616
6962,9,low,71.43126083790918,2.997206964252829,True,6,False,4,1,2.5,69.72091094190264
6962,9,low,71.43126083790918,2.997206964252829,True,7,True,3,1,2.0,71.32440802700522
6962,9,low,71.43126083790918,2.997206964252829,True,8,True,1,1,1.0,69.34959888148497
6962,9,low,71.43126083790918,2.997206964252829,True,9,True,3,0,1.5,79.01640886448932
6962,9,low,71.43126083790918,2.997206964252829,True,10,True,6,5,5.5,72.6142147272868
6962,9,low,71.43126083790918,2.997206964252829,True,11,True,2,2,2.0,76.4457082089578
6962,9,low,71.43126083790918,2.997206964252829,True,12,True,4,3,3.5,76.80589547880288
6963,8,high,64.10973764008914,3.717759692761025,False,1,False,1,1,1.0,63.37066151461392
6963,8,high,64.10973764008914,3.717759692761025,False,2,False,2,1,1.5,64.91766830468988
6963,8,high,64.10973764008914,3.717759692761025,False,3,False,3,1,2.0,60.63981629093863
6963,8,high,64.10973764008914,3.717759692761025,False,5,False,4,3,3.5,65.56148244800936
6963,8,high,64.10973764008914,3.717759692761025,False,6,False,7,5,6.0,57.32680526285597
6963,8,high,64.10973764008914,3.717759692761025,False,7,True,5,5,5.0,62.37242099021836
6963,8,high,64.10973764008914,3.717759692761025,False,8,True,0,0,0.0,69.32508665016982
6963,8,high,64.10973764008914,3.717759692761025,False,9,True,2,2,2.0,70.85949697708476
6963,8,high,64.10973764008914,3.717759692761025,False,10,True,5,4,4.5,64.43246890839379
6963,8,high,64.10973764008914,3.717759692761025,False,11,True,4,3,3.5,66.1943780084126
6963,8,high,64.10973764008914,3.717759692761025,False,12,True,7,5,6.0,63.47988847204369
6964,10,mid,78.33059947610042,3.820433595437009,True,1,False,7,5,6.0,74.7935375647873
6964,10,mid,78.33059947610042,3.820433595437009,True,2,False,4,3,3.5,75.50155884534601
6964,10,mid,78.33059947610042,3.820433595437009,True,3,False,5,2,3.5,79.25045497559533
6964,10,mid,78.33059947610042,3.820433595437009,True,4,False,4,2,3.0,81.98284928613518
6964,10,mid,78.33059947610042,3.820433595437009,True,5,False,3,1,2.0,74.09454505299414
6964,10,mid,78.33059947610042,3.820433595437009,True,6,False,3,1,2.0,68.4759578380755
6964,10,mid,78.33059947610042,3.820433595437009,True,7,True,3,2,2.5,81.58946039281209
6964,10,mid,78.33059947610042,3.820433595437009,True,8,True,3,3,3.0,79.51777453189763
6964,10,mid,78.33059947610042,3.820433595437009,True,9,True,4,2,3.0,80.3955412550211
6964,10,mid,78.33059947610042,3.820433595437009,True,10,True,3,1,2.0,84.66883468306204
6964,10,mid,78.33059947610042,3.820433595437009,True,11,True,5,3,4.0,80.80549036469249
6964,10,mid,78.33059947610042,3.820433595437009,True,12,True,5,4,4.5,84.03918544998103
6965,6,mid,70.38771330356032,2.583549931518089,True,1,False,3,2,2.5,74.97087372677126
6965,6,mid,70.38771330356032,2.583549931518089,True,2,False,3,1,2.0,70.8700320943688
6965,6,mid,70.38771330356032,2.583549931518089,True,3,False,4,2,3.0,73.05932904793067
6965,6,mid,70.38771330356032,2.583549931518089,True,4,False,2,2,2.0,76.17183517552948
6965,6,mid,70.38771330356032,2.583549931518089,True,5,False,2,2,2.0,72.27637956035635
6965,6,mid,70.38771330356032,2.583549931518089,True,6,False,0,0,0.0,67.91357614657218
6965,6,mid,70.38771330356032,2.583549931518089,True,7,True,2,2,2.0,68.17253628863517
6965,6,mid,70.38771330356032,2.583549931518089,True,8,True,4,3,3.5,76.273492529481
6965,6,mid,70.38771330356032,2.583549931518089,True,9,True,1,1,1.0,69.77743394218486
6965,6,mid,70.38771330356032,2.583549931518089,True,10,True,1,0,0.5,71.47963356558756
6965,6,mid,70.38771330356032,2.583549931518089,True,11,True,3,3,3.0,69.27854562250701
6965,6,mid,70.38771330356032,2.583549931518089,True,12,True,4,1,2.5,75.43554753414648
6966,11,low,78.39009815300726,4.071609612361503,True,1,False,5,4,4.5,78.41393012233698
6966,11,low,78.39009815300726,4.071609612361503,True,2,False,4,3,3.5,79.15589358827518
6966,11,low,78.39009815300726,4.071609612361503,True,3,False,2,1,1.5,77.10999781942121
6966,11,low,78.39009815300726,4.071609612361503,True,4,False,5,2,3.5,81.27513165333764
6966,11,low,78.39009815300726,4.071609612361503,True,5,False,3,4,3.5,79.58865141107906
6966,11,low,78.39009815300726,4.071609612361503,True,6,False,5,4,4.5,82.75359044465945
6966,11,low,78.39009815300726,4.071609612361503,True,8,True,3,2,2.5,72.67859223796519
6966,11,low,78.39009815300726,4.071609612361503,True,9,True,2,2,2.0,79.14660163639081
6966,11,low,78.39009815300726,4.071609612361503,True,10,True,7,5,6.0,83.38816020757858
6966,11,low,78.39009815300726,4.071609612361503,True,11,True,2,2,2.0,83.50413738194074
6966,11,low,78.39009815300726,4.071609612361503,True,12,True,5,4,4.5,83.06886064438315
6967,12,mid,60.24529933298442,3.033566780716954,True,1,False,2,1,1.5,57.4399567247736
6967,12,mid,60.24529933298442,3.033566780716954,True,2,False,2,3,2.5,60.64734574223069
6967,12,mid,60.24529933298442,3.033566780716954,True,3,False,2,0,1.0,59.24156001682435
6967,12,mid,60.24529933298442,3.033566780716954,True,4,False,3,2,2.5,62.952269389928894
6967,12,mid,60.24529933298442,3.033566780716954,True,5,False,4,0,2.0,62.21916918828929
6967,12,mid,60.24529933298442,3.033566780716954,True,6,False,1,1,1.0,69.80501813836435
6967,12,mid,60.24529933298442,3.033566780716954,True,7,True,2,3,2.5,65.68253172592023
6967,12,mid,60.24529933298442,3.033566780716954,True,8,True,3,1,2.0,54.47283124068943
6967,12,mid,60.24529933298442,3.033566780716954,True,9,True,2,0,1.0,63.197036749234655
6967,12,mid,60.24529933298442,3.033566780716954,True,10,True,1,2,1.5,61.74110623062267
6967,12,mid,60.24529933298442,3.033566780716954,True,11,True,2,2,2.0,66.69109080521324
6967,12,mid,60.24529933298442,3.033566780716954,True,12,True,7,5,6.0,61.04032317816295
6968,9,high,79.99471668008168,4.543795070907143,True,1,False,3,2,2.5,75.7255270934773
6968,9,high,79.99471668008168,4.543795070907143,True,2,False,3,1,2.0,73.9890336332395
6968,9,high,79.99471668008168,4.543795070907143,True,3,False,7,5,6.0,77.20114635051097
6968,9,high,79.99471668008168,4.543795070907143,True,4,False,6,3,4.5,86.45179620020906
6968,9,high,79.99471668008168,4.543795070907143,True,5,False,7,5,6.0,73.30489977463847
6968,9,high,79.99471668008168,4.543795070907143,True,6,False,7,5,6.0,77.80330064751172
6968,9,high,79.99471668008168,4.543795070907143,True,7,True,1,1,1.0,79.47190717954959
6968,9,high,79.99471668008168,4.543795070907143,True,8,True,4,3,3.5,78.82050624701041
